id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,revenue_per_year,price_category,occupancy_potential,facilities
751162950397063610,8Amazing pool and  Rama9  5mis,480534455,Vicky,Ratchathewi,13.7541882,100.5632693,Entire home/apt,2914,1,1,2022-11-24 00:00:00,1,14,315,1,917910,High,86.3,"Pool, Gym, MRT"
751178327944382922,2 Bedroom Condo with pool in HEART of Bangkok!,383431520,Miss,Parthum Wan,13.74786,100.54484,Entire home/apt,2489,30,0,-2012,0,2,365,0,908485,High,3.33,Pool
751379853202378321,Lovely condo in Sukhumvit *Mall*Restaurant*Bts,423778704,Amélie,Vadhana,13.732962,100.567744,Entire home/apt,2200,1,2,2022-12-20 00:00:00,2,1,360,2,792000,High,98.63,"mall, BTS"
751405575597019374,Stunning View 2 BR  with Convenient Transportation,100622019,Natchayada,Suanluang,13.71183,100.60426,Entire home/apt,4600,30,5,2022-12-16 00:00:00,4,1,146,5,671600,High,1.33,
751528076984140367,Luxury apartment Soi 11,218352102,Baan Occitan,Vadhana,13.74449,100.55229,Entire home/apt,1500,7,1,2022-12-01 00:00:00,1,1,354,1,531000,High,13.86,
751669643899320524,市中心温馨两卧室/带泳池/健身房,139189243,Hana,Sathon,13.71159,100.52097,Entire home/apt,1999,1,1,2022-11-27 00:00:00,1,29,337,1,673663,High,92.33,
751690174717193196,月租两卫大两居78sq中国大使馆2mins拉玛九RAMA9,270215556,Ideomobi,Din Daeng,13.76205,100.56402,Entire home/apt,4571,1,3,2022-12-18 00:00:00,2,28,361,3,1650131,High,98.9,MRT
751711446534273619,Studio/monthly/拉玛九中国大使馆月租开间shuttle地铁站phraram9,270215556,Ideomobi,Din Daeng,13.7632,100.56125,Entire home/apt,2571,1,1,2022-11-10 00:00:00,1,28,365,1,938415,High,100.0,
751711761611752496,Luxury stdio28sq/G tower/JoddFairNight/walking1min,270215556,Ideomobi,Huai Khwang,13.7557,100.56743,Entire home/apt,1500,1,3,2022-11-17 00:00:00,2,28,351,3,526500,High,96.16,
751775842857019880,Bangkok 4 bedroom townhouse @ Nana,479907221,Jason,Khlong Toei,13.73427,100.55636,Entire home/apt,5786,1,0,-2012,0,1,332,0,1920952,Luxury,90.96,"station, BTS"
751779430934701917,Bed in  1-min to Khaosan Road but quiet,154517750,Waewwan,Phra Nakhon,13.75959,100.49732,Shared room,390,1,2,2022-11-14 00:00:00,1,6,362,2,141180,Low,99.18,dormitory
751810638721618034,โฮมออฟฟิศ เหมาะสำหรับพักผ่อนหนีหนาวของชาวยุโรป,486147243,รักษา,Bang Khun thain,13.65003,100.45654,Entire home/apt,10000,1,0,-2012,0,1,365,0,3650000,Luxury,100.0,
751824824783240074,Charming loft style boutique hotel room (Deluxe),482574013,Reservation,Lat Krabang,13.753288710174791,100.7205463,Private room,1600,1,1,2022-11-17 00:00:00,1,3,365,1,584000,High,100.0,
751835131576747436,Central and serene 1Bedroom 1Study 2Bathrooms,5231539,Portia,Vadhana,13.73277061593548,100.57394269212648,Entire home/apt,1480,29,0,-2012,0,2,127,0,187960,High,1.2,
751889393854898784,Bangkok KhlongTan 005｜10min PhromPhong,196956555,璿璣,Khlong Toei,13.72626,100.56771,Entire home/apt,1590,3,1,2022-11-08 00:00:00,1,7,301,1,478590,High,27.49,BTS
751934355698410412,3 Sky s! Edgy Suite Next To Aiport Link &,47601115,Walker,Ratchathewi,13.754891357696756,100.56345950845947,Private room,1500,1,5,2022-12-14 00:00:00,3,2,4,5,6000,High,1.1,"Pool, MRT"
752032538650568338,"120m/1min to , unique and local.",226646586,Pin,Bang Phlat,13.79197,100.50653,Private room,346,1,1,2022-11-19 00:00:00,1,2,259,1,89614,Low,70.96,MRT
752109339973489605,Homestay Experience in Bangkok + My mom's food,486205863,Panduangjai,Bangkok Noi,13.77501,100.461,Private room,900,1,0,-2012,0,1,360,0,324000,Medium,98.63,
752165766427877536,!NEW! Ultra Modern Condo-Sky -Terminal 21,359746382,Shazzy & Sasan,Vadhana,13.73897,100.56043,Entire home/apt,2983,1,5,2022-12-22 00:00:00,3,1,59,5,175997,High,16.16,"terminal, Pool"
752265452085539818,Built Artsy Balcony Boutique Hotel Siam 331-3,451602547,Mam GalileOasis,Ratchathewi,13.751497613054854,100.52623899629516,Private room,3374,1,5,2022-12-18 00:00:00,3,9,353,5,1191022,High,96.71,balcony
752364006684038968,Private Room in Sukhumvit:  Phrom Phong,8426774,Apichaya,Vadhana,13.7295101,100.5724472,Private room,690,1,0,-2012,0,7,323,0,222870,Medium,88.49,BTS
756089557961307605,World Class Studio in CBD Prime Location,456866333,Alex,Parthum Wan,13.7467089,100.5440706,Entire home/apt,3450,3,1,2022-11-14 00:00:00,1,3,350,1,1207500,High,31.96,
756098233295103047,Park Origin Phromphong (Studio walk in closet),478213381,Hampton Residence,Khlong Toei,13.72563,100.56476,Private room,1067,30,0,-2012,0,2,181,0,193127,High,1.65,
756148460959397386,Super Deals 20% OFF 1BR - Nana Plaza/,2824430,Dave,Vadhana,13.74491,100.55258,Entire home/apt,2013,4,2,2022-12-11 00:00:00,1,14,360,2,724680,High,24.66,"A/C, City Center"
756171659077940795,12-life asoke hyde-曼谷市中心辉煌区拉玛九1房1厅一厨房一阳台可包月,479841137,季,Huai Khwang,13.75386,100.59174,Entire home/apt,1114,15,0,-2012,0,21,338,0,376532,High,6.17,
756187595909436254,Prime life near Phrom Phong,47869894,Pui,Vadhana,13.73634,100.56683,Private room,2500,10,0,-2012,0,5,365,0,912500,High,10.0,
756193184472864363,-Hyde Sukhumvit 11 -High Floor Stunning View -Nana,62256771,Terry,Vadhana,13.74213,100.5574,Entire home/apt,1751,5,1,2022-11-27 00:00:00,1,28,163,1,285413,High,8.93,
756217558173728398,Perfect Studio -  Asok/ Sukhumvit/Terminal21,62256771,Terry,Khlong Toei,13.7376,100.55875,Entire home/apt,1743,5,0,-2012,0,28,162,0,282366,High,8.88,"terminal, BTS, MRT"
756228586022349526,Superb condo in prime location,39133887,Dick,Vadhana,13.743620263561343,100.55851119629516,Entire home/apt,1500,365,0,-2012,0,1,365,0,547500,High,0.27,
756247295338123240,2BR in the heart of Sukhumvit Near  Nana,226429939,Apinya,Vadhana,13.74403,100.55531,Private room,4250,1,0,-2012,0,9,57,0,242250,High,15.62,BTS
756261382802269401,Stylish Urban Flat @ Sathorn w/,26620868,Gilles,Sathon,13.71972,100.52743,Entire home/apt,3527,2,0,-2012,0,34,361,0,1273247,High,49.45,Breakfast
756370582630755744,Monthly discount 1-bedroom @The Elements 43 Sq.m,170514562,Nott,Pra Wet,13.69695,100.64458,Entire home/apt,600,28,0,-2012,0,3,253,0,151800,Medium,2.48,
756401903920000042,sukhumvit 39 Luxury 1 bedroom living room,174102234,Susan,Vadhana,13.7361,100.57284,Entire home/apt,1600,15,3,2022-12-06 00:00:00,2,18,352,3,563200,High,6.43,
756471239000772274,曼谷市中心loft公寓/近，毗邻曼谷河滨！美食街 帕蓬夜市14分钟可达/WIFI/游泳池免费,227771817,MeetU,Sathon,13.70874,100.51987,Entire home/apt,1348,1,1,2022-11-11 00:00:00,1,6,350,1,471800,High,95.89,BTS
756475584648039559,Asoke modern near  & airport link,185602387,Pluem,Din Daeng,13.759202,100.5593512,Private room,8000,40,0,-2012,0,16,365,0,2920000,Luxury,2.5,"MRT, Airport"
756483007547102415,"曼谷市中心loft公寓/近/游泳池/健身房,近,免费高速WIFI,帕蓬夜市14分钟可达",219984842,TTzahome,Sathon,13.71103,100.52181,Entire home/apt,1376,1,0,-2012,0,5,355,0,488480,High,97.26,BTS
756483594367936560,"Lovely studio- Sukhumvit 64, Bangkok",271307701,Nongluck,Phra Khanong,13.68693,100.60419,Private room,400,28,0,-2012,0,1,157,0,62800,Low,1.54,
756490310090703049,Bkk/ Surasak/温馨loft公寓2/免费泳池/健身房/WIFI/免费停车,260093182,Hoha,Sathon,13.71592,100.53417,Entire home/apt,1348,1,2,2022-11-23 00:00:00,2,7,350,2,471800,High,95.89,BTS
756693650049286381,"3F Deluxe Room 1 Bed
By the Station 262",424395711,Mickey,Parthum Wan,13.74748,100.52765,Private room,900,1,2,2022-12-05 00:00:00,1,4,342,2,307800,Medium,93.7,station
756853635282313505,"Condo M Chatuchak
33 sqm.
29th floors
Contact 1 y.",421505375,เกวลิน,Chatu Chak,13.79877,100.55214,Private room,18000,1,0,-2012,0,2,365,0,6570000,Luxury,100.0,AC
756899967745178440,Charming loft style boutique hotel room (Family),482574013,Reservation,Lat Krabang,13.75231,100.72194,Private room,2000,1,0,-2012,0,3,365,0,730000,High,100.0,
756929805105594902,26机场快线直达/近bts  phayathai/近kingpower/城市中心典雅一房公寓,18699637,Wilson,Ratchathewi,13.7594537,100.5355375,Entire home/apt,1771,28,1,2022-12-17 00:00:00,1,29,151,1,267421,High,1.48,BTS
756943414015058215,2 BR condo 700 meters from  Phrakanong.,79722098,Nuan,Vadhana,13.714741283822514,100.59673062908328,Entire home/apt,1390,14,0,-2012,0,7,325,0,451750,High,6.36,BTS
756951718441364756,Khaosan Luxury Bangkok,31015834,Natha,Phra Nakhon,13.75805,100.49714,Private room,1547,1,1,2022-11-18 00:00:00,1,18,364,1,563108,High,99.73,
756958977217135813,7A-Lovely 2 bedrooms 3 bathrooms,30262097,Dr. Supot,Vadhana,13.74408,100.55946,Entire home/apt,5959,2,1,2022-11-30 00:00:00,1,15,172,1,1024948,Luxury,23.56,
756959135747871738,Khaosan Luxury DD Bangkok,31015834,Natha,Phra Nakhon,13.75992,100.49556,Private room,1547,1,1,2022-12-14 00:00:00,1,18,363,1,561561,High,99.45,
756978275125944934,Luxury Condo(2BHK) Main Street Location,173138878,Chawalit,Thon buri,13.73026,100.49411,Entire home/apt,2966,2,3,2022-12-15 00:00:00,3,1,331,3,981746,High,45.34,
757099645521464263,100 sqm-2bed/2bath apartment. 400m. from  Nana,335018053,Khomsan,Khlong Toei,13.74048,100.55377,Entire home/apt,1750,1,2,2022-12-18 00:00:00,2,4,47,2,82250,High,12.88,BTS
759197071031527295,Modern Room 300 meter to  train Sathorn (2B),23876548,Kate,Sathon,13.71307,100.52856,Private room,590,1,4,2022-12-11 00:00:00,3,9,338,4,199420,Medium,92.6,BTS
759253232748961103,Luxury Room Siam Privy Lift& & Link,83715635,Wang,Ratchathewi,13.75281,100.53379,Entire home/apt,2036,4,0,-2012,0,8,321,0,653556,High,21.99,"Pool, BTS, Airport"
759416554629495152,-Dazzle Stylish 1BR- Prime Area NANA- Great  -,62257044,Ludoping,Vadhana,13.74206,100.55627,Entire home/apt,1700,5,0,-2012,0,56,164,0,278800,High,8.99,Pool
759624033146589528,"หอพักสตรีบ้านภัทรนาวิก
Baan Pattaranawik Dormitory",487611084,สรีรา,Bangkok Noi,13.758341461032014,100.47645175131908,Private room,600,1,0,-2012,0,1,363,0,217800,Medium,99.45,dormitory
759662282067245957,温馨1卧，可以做饭洗衣。曼谷知名公寓。只接受月租＆年租。配套泳池健身房阅览室花园。,485739642,Flora,Bang Kapi,13.74983,100.60587,Entire home/apt,710,30,0,-2012,0,5,365,0,259150,Medium,3.33,
759668970210183592,曼谷市区里的大一卧公寓，套内面积52平。位置到phetchaburi地铁站600米。,485739642,Flora,Huai Khwang,13.74814,100.5918,Entire home/apt,860,90,0,-2012,0,5,365,0,313900,Medium,1.11,
759707745942387931,"80 sqm. 2-BR serviced apt walk to park, ,",49683163,Jarungjit,Bang Rak,13.7273358,100.5380919,Entire home/apt,3500,1,2,2022-12-10 00:00:00,2,8,351,2,1228500,High,96.16,"BTS, MRT"
759746082333107693,2BR-Home near Bangson  purple line,127834021,Panlekha,Bang Sue,13.825923,100.532061,Entire home/apt,1897,2,1,2022-11-30 00:00:00,1,1,63,1,119511,High,8.63,MRT
752413144435472840,Brand new serviced apartment near  Saphan Kwai,486270582,์ีNualphen,Phaya Thai,13.791606175656446,100.53963334232787,Private room,2800,3,0,-2012,0,1,363,0,1016400,High,33.15,BTS
752441510731060213,Smart Hostel F1/1@ Bangkok,353550601,I-OP World,Chatu Chak,13.83449,100.56921,Private room,1200,1,0,-2012,0,2,365,0,438000,High,100.0,
752447005936861915,THB 24800 Room for rent in Don Mueang,15927770,Chayanuch,Bang Khen,13.88272,100.64341,Private room,827,30,0,-2012,0,5,365,0,301855,Medium,3.33,
752447024154884285,THB 22000 Room for rent in Don Mueang,15927770,Chayanuch,Bang Khen,13.88064,100.64549,Private room,734,30,0,-2012,0,5,365,0,267910,Medium,3.33,
752491940589299789,Tranquil 3-bedroom house / Live like a local,30559832,Jack,Chom Thong,13.71226,100.46169,Entire home/apt,2357,5,2,2022-12-25 00:00:00,2,1,136,2,320552,High,7.45,
752492939552768989,Private Room in Sukhumvit:  Phrom Phong,8426774,Apichaya,Vadhana,13.7295101,100.5724472,Private room,690,1,1,2022-12-13 00:00:00,1,7,316,1,218040,Medium,86.58,BTS
752502084158375189,ติดสายสีม่วงเดินไม่กี่ก้าว/สายสีแดง350ม.ติดถนนใหญ่Freewifi,48831469,Machita,Bang Sue,13.818774647434868,100.53192369639874,Private room,1500,7,0,-2012,0,1,341,0,511500,High,13.35,"FreeWifi, MRT"
752558103744617244,Poonsuk Place Hotel Room No.301,484995816,Poonsukplace,Bangkok Noi,13.74896465164358,100.48370192698368,Private room,900,1,1,2022-11-29 00:00:00,1,7,364,1,327600,Medium,99.73,AC
752569754535495169,Poonsuk Place Hotel Room No.303,484995816,Poonsukplace,Bangkok Noi,13.749028630312832,100.48369882679636,Private room,900,1,0,-2012,0,7,365,0,328500,Medium,100.0,AC
752578674821053959,Poonsuk Place Hotel Room No. 305,484995816,Poonsukplace,Bangkok Noi,13.748962759309126,100.4836948471682,Private room,900,1,0,-2012,0,7,364,0,327600,Medium,99.73,AC
752585138704973077,Central Old Town Cottage/No.0 Sky Garden Gallery,16552933,Central Old Town Cottage,Phra Nakhon,13.7557929,100.4986667,Private room,6750,1,0,-2012,0,6,284,0,1917000,Luxury,77.81,
752589082031585636,Poonsuk Place Hotel Room No.304,484995816,Poonsukplace,Bangkok Noi,13.74832,100.48258,Private room,900,1,1,2022-11-27 00:00:00,1,7,365,1,328500,Medium,100.0,AC
752589187851502532,Lovely 1- Bedroom Condo with pool,64995250,Bee,Vadhana,13.73604,100.58066,Entire home/apt,1469,5,1,2022-11-26 00:00:00,1,9,356,1,522964,High,19.51,Pool
752659023246549347,"1BD, nr  Link/ large PooL",15620275,Wanchalerm,Bang Kapi,13.74893,100.6062,Entire home/apt,1950,15,0,-2012,0,1,337,0,657150,High,6.16,"Pool, Airport"
752677997737221468,Thonglor/5mins/Sukhumvit/1BR/Multifunctional,272914856,Kathy,Khlong Toei,13.72368,100.57733,Entire home/apt,1643,2,6,2022-12-21 00:00:00,4,6,105,6,172515,High,14.38,BTS
759750309689715502,Lux Studio Quiet lovely pool/5m //Nana,19213283,Jay,Vadhana,13.74179,100.55598,Private room,1290,2,5,2022-12-21 00:00:00,5,7,348,5,448920,High,47.67,"Pool, BTS, MRT"
759800785185968072,"Comfortable studio in Bangkok, 5-min walk from",267104110,Moon,Bang Na,13.65988,100.60606,Entire home/apt,1100,1,3,2022-12-23 00:00:00,2,4,340,3,374000,High,93.15,BTS
759858477250710619,Spacious 2 BR with infinity pool! near Iconsiam,13729165,Pannin,Khlong San,13.72051,100.50586,Entire home/apt,2900,1,2,2022-12-20 00:00:00,2,1,269,2,780100,High,73.7,"AC, Pool"
759866089081559940,Most Amazing Facilities & Great Location. #2,9867720,Leeloo,Khlong Toei,13.7287,100.56817,Entire home/apt,3079,3,1,2022-12-23 00:00:00,1,8,359,1,1105361,High,32.79,AC
759911351792297893,全新·Local生活便利·高层池景房•市区•@ONNUT•可做饭•近莲花超市夜市B#824,66923696,Panda,Vadhana,13.7157,100.5924,Entire home/apt,1555,1,5,2022-12-17 00:00:00,5,48,338,5,525590,High,92.6,BTS
759916486406528660,全新·Local生活便利·高层池景房•市区•@ONNUT•可做饭•近莲花超市夜市B#434,66923696,Panda,Khlong Toei,13.71387,100.59207,Entire home/apt,1299,1,2,2022-12-13 00:00:00,2,48,346,2,449454,High,94.79,BTS
759989340760783039,Spacious Standard Studio #ABC48 #Ladphrao,37749512,LuxurySuitesAsia,Huai Khwang,13.79415,100.58531,Entire home/apt,1253,1,0,-2012,0,14,361,0,452333,High,98.9,AC
759993716003954181,Spacious Deluxe Studio #ABC48 #Ladphrao,37749512,LuxurySuitesAsia,Huai Khwang,13.79393,100.58504,Entire home/apt,1286,1,3,2022-12-11 00:00:00,2,14,358,3,460388,High,98.08,AC
759996384556646824,Comfort 2Bedroom Apartment #ABC48 #Ladphrao,37749512,LuxurySuitesAsia,Huai Khwang,13.79228,100.58404,Entire home/apt,2106,1,2,2022-12-11 00:00:00,2,14,343,2,722358,High,93.97,
759998899669218328,Comfort Deluxe 2Bedroom #ABC48 #Ladphrao,37749512,LuxurySuitesAsia,Huai Khwang,13.79427,100.58527,Entire home/apt,2507,1,1,2022-12-07 00:00:00,1,14,360,1,902520,High,98.63,
760031829763589783,"คอนโดน่าอยู่ 
ติดสถานีรถไฟฟ้า  สีน้ำเงิน",487678808,Vanida,Bang Phlat,13.79816,100.50632,Private room,920,1,1,2022-11-21 00:00:00,1,1,364,1,334880,Medium,99.73,MRT
760050388422917887,Free pick up&drop off @Amari(opposite Dmk airport),221416311,Chanlika,Don Mueang,13.92595,100.58443,Private room,650,1,5,2022-12-19 00:00:00,5,4,362,5,235300,Medium,99.18,Airport
760408636399664954,B5 12 Luxury Condo in Heart of Bangkok,174102234,Susan,Khlong Toei,13.72609,100.56525,Entire home/apt,1585,1,1,2022-12-10 00:00:00,1,18,355,1,562675,High,97.26,
757129100837484113,Studio Room near JODD Fair Rama9,471794967,Worapol,Huai Khwang,13.756241481294849,100.56816905736925,Entire home/apt,1422,1,0,-2012,0,1,58,0,82476,High,15.89,
760425812919739454,Ci house one,465211460,Napatsorn,Parthum Wan,13.738290403131456,100.5204996004174,Private room,1350,1,3,2022-12-13 00:00:00,3,6,338,3,456300,High,92.6,
760434617592525433,HPZP_2104_Ploenchit&Nana /roof pool/500mb WiFi,35082871,Ed,Khlong Toei,13.73325,100.5622,Entire home/apt,1879,1,4,2022-12-15 00:00:00,4,33,343,4,644497,High,93.97,"Pool, BTS"
757139224434319445,I'M CHINA Town Resident  Watmungkorn  Bangkok,149529499,Karn,Pom Prap Sattru Phai,13.74129,100.51252,Entire home/apt,1557,1,0,-2012,0,1,360,0,560520,High,98.63,MRT
760437084038344874,HPZP_217_Ploenchit&Nana /roof pool/48sqm/500WFi,35082871,Ed,Khlong Toei,13.739769508811069,100.55187101787293,Entire home/apt,1776,1,2,2022-12-02 00:00:00,2,33,309,2,548784,High,84.66,"Pool, BTS"
757166643800641761,10 Terminal 21 Rama 3 公寓 wifi 泳池,205008955,Moon,Bang Kho laen,13.69952,100.51595,Entire home/apt,829,28,1,2022-12-14 00:00:00,1,20,316,1,261964,Medium,3.09,"terminal, Gym"
760489837190350089,"Private local condo lodge, 5 mins to  Udomsuk",15450556,Cindy,Bang Na,13.67936,100.61403,Entire home/apt,580,12,0,-2012,0,18,354,0,205320,Medium,8.08,BTS
757511805539046082,31fl-2 bedroom Pratunum Luxury Condo next to Siam,323158,Sue,Ratchathewi,13.75052,100.5395,Entire home/apt,3500,3,0,-2012,0,6,359,0,1256500,High,32.79,
760496214210326708,STAY-DIUM House @Huamark (Entire),276418453,G Living,Bang Kapi,13.753196439419762,100.62717278836055,Entire home/apt,3909,2,1,2022-12-12 00:00:00,1,32,299,1,1168791,High,40.96,
757667534626950231,&# Ekkamai/Gateway4mins walk#Max2ppl(10),178564839,Weeraya,Khlong Toei,13.71637,100.58362,Entire home/apt,3123,2,6,2022-12-15 00:00:00,4,35,37,6,115551,High,5.07,"Pool, Gym, BTS"
760528361670566933,Service apartment close to airport and trains.,109705657,Saiyont,Don Mueang,13.91518,100.59106,Entire home/apt,600,1,0,-2012,0,1,89,0,53400,Medium,24.38,Airport
762541307091320492,"Warm, convenient transportation and swimming pool.",145295606,Harry,Thon buri,13.72107,100.49264,Entire home/apt,600,28,0,-2012,0,6,354,0,212400,Medium,3.46,Pool
762570377422369324,DeluxeRoom KingBed CityCenter,46607005,Anand,Vadhana,13.73335150050803,100.56714524603272,Private room,1859,1,0,-2012,0,6,361,0,671099,High,98.9,
762575767506058648,PremierRoom KingBed CityCenter,46607005,Anand,Vadhana,13.733309812062863,100.5671613392868,Private room,2209,1,0,-2012,0,6,365,0,806285,High,100.0,
760560981679559228,1BR Condo Fully furnished- Free Wi-Fi -Internet TV,81577630,Prusjimas,Bang Kapi,13.74809783417674,100.60562390133056,Entire home/apt,1017,1,1,2022-11-28 00:00:00,1,2,356,1,362052,High,97.53,Fully Furnished
762578571172294581,"Private-Cozy Room, Formosa Ratchayothin, BKK",385694484,Sirote,Chatu Chak,13.8248547,100.5692295,Private room,1200,30,0,-2012,0,5,48,0,57600,High,0.44,
762630175838071003,Private&cozy room bangkapi,43563241,Raxtham,Bang Kapi,13.76786,100.63878,Private room,399,1,0,-2012,0,7,351,0,140049,Low,96.16,mall
762635606750712135,เอื้ออาทรลาดกระบัง1 ตึก5 ชั้น1,485533092,Sophon,Lat Krabang,13.71701,100.80169,Private room,590,3,0,-2012,0,1,90,0,53100,Medium,8.22,
762657643111060575,city center/ASOK/ 2PPL 1BR/pool/GYM/T21/Sukhumvit,487618699,Yang,Khlong Toei,13.722985,100.56114,Entire home/apt,1919,1,0,-2012,0,3,359,0,688921,High,98.36,"Pool, Gym, City Center"
